class_id,sailing/ boating,driving,biking,transporting things or people,sunbathing,vacationing/ touring,hiking,climbing,camping,reading,studying/ learning,teaching/ training,research,diving,swimming,bathing,eating,cleaning,socializing,congregating,waiting in line/ queuing,competing,sports,exercise,playing,gaming,spectating/ being in an audience,farming,constructing/ building,shopping,medical activity,working,using tools,digging,conducting business,praying,fencing,railing,wire,railroad,trees,grass,vegetation,shrubbery,foliage,leaves,flowers,asphalt,pavement,shingles,carpet,brick,tiles,concrete,metal,paper,wood (not part of a tree),vinyl/ linoleum,rubber/ plastic,cloth,sand,rock/stone,dirt/soil,marble,glass,waves/ surf,ocean,running water,still water,ice,snow,clouds,smoke,fire,natural light,direct sun/sunny,electric/indoor lighting,aged/ worn,glossy,matte,sterile,moist/ damp,dry,dirty,rusty,warm,cold,natural,man-made,open area,semi-enclosed area,enclosed area,far-away horizon,no horizon,rugged scene,mostly vertical components,mostly horizontal components,symmetrical,cluttered space,scary,soothing,stressful
131,0.0166666666666667,0.166666666666667,0.0,0.25,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0833333333333333,0.0,0.0,0.0,0.05,0.0,0.0166666666666667,0.2,0.18333333333333302,0.0666666666666667,0.0,0.0,0.0,0.0,0.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.266666666666667,0.0,0.0666666666666667,0.0,0.2,0.35,0.0333333333333333,0.0166666666666667,0.116666666666667,0.0,0.0,0.05,0.0166666666666667,0.0,0.4,0.0,0.05,0.583333333333333,0.0,0.65,0.0,0.0,0.05,0.0166666666666667,0.0,0.0,0.116666666666667,0.0333333333333333
132,0.0,0.116666666666667,0.133333333333333,0.0166666666666667,0.0333333333333333,0.316666666666667,0.0166666666666667,0.15,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.1,0.0,0.05,0.0166666666666667,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.0666666666666667,0.0333333333333333,0.0,0.0166666666666667,0.1,0.0333333333333333,0.0,0.45,0.0166666666666667,0.21666666666666698,0.0,0.0,0.0,0.0166666666666667,0.0,0.05,0.0666666666666667,0.316666666666667,0.0666666666666667,0.21666666666666698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.8,0.46666666666666706,0.0,0.4166666666666671,0.0,0.0333333333333333,0.0,0.0,0.4,0.133333333333333,0.05,0.266666666666667,0.0,0.0166666666666667,0.933333333333333,0.5,0.316666666666667,0.0,0.0166666666666667,0.35,0.0833333333333333,0.33333333333333304,0.05,0.0833333333333333,0.0,0.0166666666666667,0.1,0.0
133,0.0,0.0,0.0,0.0,0.0,0.23333333333333303,0.0,0.0,0.0,0.5333333333333329,0.133333333333333,0.0833333333333333,0.0333333333333333,0.0,0.0,0.05,0.4833333333333329,0.05,0.5333333333333329,0.45,0.05,0.0833333333333333,0.0166666666666667,0.0,0.0333333333333333,0.35,0.116666666666667,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.0,0.116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.316666666666667,0.0833333333333333,0.05,0.0166666666666667,0.0166666666666667,0.05,0.4833333333333329,0.21666666666666698,0.166666666666667,0.21666666666666698,0.0,0.0,0.0,0.0833333333333333,0.18333333333333302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.55,0.0,0.3,0.166666666666667,0.0333333333333333,0.0166666666666667,0.0,0.0,0.0166666666666667,0.05,0.0,0.0,0.583333333333333,0.0,0.05,0.9,0.0,0.716666666666667,0.0,0.0833333333333333,0.05,0.0,0.0333333333333333,0.0,0.28333333333333305,0.05
134,0.0,0.0,0.0166666666666667,0.23333333333333303,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.05,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.33333333333333304,0.23333333333333303,0.0,0.0166666666666667,0.0,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0166666666666667,0.0333333333333333,0.0,0.0,0.0333333333333333,0.316666666666667,0.0333333333333333,0.0333333333333333,0.05,0.1,0.166666666666667,0.0,0.0,0.0166666666666667,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.133333333333333,0.0833333333333333,0.266666666666667,0.116666666666667,0.116666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.166666666666667,0.0166666666666667,0.0833333333333333,0.0833333333333333,0.0166666666666667,0.0,0.633333333333333,0.0166666666666667,0.05,0.566666666666667,0.0,0.65,0.0333333333333333,0.0,0.116666666666667,0.0666666666666667,0.1,0.0666666666666667,0.0,0.21666666666666698
135,0.0,0.28333333333333305,0.15,0.3833333333333329,0.0,0.0,0.0,0.0166666666666667,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.0666666666666667,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0666666666666667,0.05,0.0,0.0,0.2,0.21666666666666698,0.2,0.2,0.23333333333333303,0.25,0.0,0.15,0.23333333333333303,0.2,0.0,0.0166666666666667,0.05,0.0833333333333333,0.18333333333333302,0.0,0.2,0.0333333333333333,0.05,0.0,0.0166666666666667,0.0,0.116666666666667,0.0166666666666667,0.18333333333333302,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.75,0.25,0.0166666666666667,0.0333333333333333,0.316666666666667,0.21666666666666698,0.0,0.0166666666666667,0.0833333333333333,0.0,0.0666666666666667,0.15,0.0166666666666667,0.0166666666666667,0.883333333333333,0.33333333333333304,0.65,0.0,0.0166666666666667,0.4,0.0,0.266666666666667,0.0833333333333333,0.0333333333333333,0.0,0.0,0.0666666666666667,0.0
136,0.0,0.18333333333333302,0.15,0.23333333333333303,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0666666666666667,0.0166666666666667,0.0166666666666667,0.0,0.2,0.23333333333333303,0.23333333333333303,0.133333333333333,0.35,0.3666666666666671,0.0,0.116666666666667,0.21666666666666698,0.25,0.0,0.0833333333333333,0.05,0.21666666666666698,0.18333333333333302,0.0,0.18333333333333302,0.0333333333333333,0.1,0.0,0.0166666666666667,0.05,0.0666666666666667,0.0333333333333333,0.18333333333333302,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.716666666666667,0.266666666666667,0.0,0.0166666666666667,0.25,0.166666666666667,0.0,0.05,0.15,0.0333333333333333,0.0333333333333333,0.133333333333333,0.0,0.0,0.85,0.35,0.7,0.0,0.0,0.4166666666666671,0.0,0.18333333333333302,0.166666666666667,0.0166666666666667,0.0,0.0166666666666667,0.0166666666666667,0.0
137,0.0,0.0,0.0,0.0166666666666667,0.0,0.4333333333333329,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.18333333333333302,0.116666666666667,0.21666666666666698,0.0,0.0,0.0,0.21666666666666698,0.0666666666666667,0.0333333333333333,0.0,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0166666666666667,0.0,0.05,0.0166666666666667,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.0,0.05,0.0,0.0166666666666667,0.0,0.05,0.0,0.0,0.0166666666666667,0.05,0.0166666666666667,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.0,0.18333333333333302,0.0,0.15,0.0166666666666667,0.23333333333333303,0.2,0.0,0.0,0.0,0.0166666666666667,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.33333333333333304,0.0333333333333333,0.21666666666666698,0.0166666666666667,0.166666666666667,0.0833333333333333,0.0166666666666667,0.0333333333333333,0.133333333333333,0.0,0.0166666666666667,0.0666666666666667,0.0166666666666667,0.0333333333333333,0.633333333333333,0.1,0.21666666666666698,0.116666666666667,0.0166666666666667,0.55,0.0,0.166666666666667,0.05,0.0166666666666667,0.0166666666666667,0.0,0.0166666666666667,0.0333333333333333
138,0.0,0.0,0.0,0.0,0.0,0.23333333333333303,0.0,0.0,0.0,0.0333333333333333,0.0,0.0833333333333333,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0666666666666667,0.0,0.4,0.23333333333333303,0.18333333333333302,0.15,0.0333333333333333,0.0,0.0333333333333333,0.666666666666667,0.05,0.0,0.0,0.0333333333333333,0.0,0.15,0.0166666666666667,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0166666666666667,0.0166666666666667,0.0666666666666667,0.0333333333333333,0.18333333333333302,0.0666666666666667,0.2,0.33333333333333304,0.0,0.0,0.0,0.0333333333333333,0.18333333333333302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0.15,0.0666666666666667,0.0166666666666667,0.0166666666666667,0.0833333333333333,0.0,0.0,0.116666666666667,0.0,0.0,0.46666666666666706,0.0,0.0166666666666667,0.833333333333333,0.0,0.75,0.0,0.0166666666666667,0.05,0.0,0.0666666666666667,0.0,0.0333333333333333,0.23333333333333303
139,0.0166666666666667,0.133333333333333,0.116666666666667,0.0333333333333333,0.0,0.35,0.0,0.0,0.0,0.0166666666666667,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0333333333333333,0.0166666666666667,0.0333333333333333,0.0,0.133333333333333,0.15,0.0,0.05,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.266666666666667,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0,0.0833333333333333,0.0,0.0,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.05,0.0166666666666667,0.0833333333333333,0.0,0.0,0.0333333333333333,0.0833333333333333,0.133333333333333,0.0666666666666667,0.0,0.0166666666666667,0.0166666666666667,0.0666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0666666666666667,0.23333333333333303,0.0,0.0,0.0333333333333333,0.0166666666666667,0.0,0.0166666666666667,0.15,0.0,0.0166666666666667,0.4166666666666671,0.2,0.266666666666667,0.0,0.21666666666666698,0.0,0.0166666666666667,0.1,0.116666666666667,0.0,0.0,0.116666666666667,0.0,0.0333333333333333,0.783333333333333,0.5,0.133333333333333,0.0333333333333333,0.0,0.25,0.0,0.33333333333333304,0.0333333333333333,0.05,0.0,0.0,0.05,0.0333333333333333
140,0.05,0.0333333333333333,0.0166666666666667,0.0,0.0833333333333333,0.4333333333333329,0.18333333333333302,0.116666666666667,0.25,0.05,0.0,0.0166666666666667,0.0,0.0166666666666667,0.05,0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0166666666666667,0.05,0.0,0.0666666666666667,0.0666666666666667,0.0,0.0,0.0,0.2,0.3,0.3833333333333329,0.15,0.25,0.166666666666667,0.0333333333333333,0.0333333333333333,0.166666666666667,0.2,0.0,0.4166666666666671,0.0,0.0333333333333333,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.25,0.1,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.0333333333333333,0.0,0.05,0.0166666666666667,0.0,0.4166666666666671,0.0,0.0,0.783333333333333,0.55,0.0,0.316666666666667,0.0,0.0333333333333333,0.0,0.116666666666667,0.18333333333333302,0.0666666666666667,0.0333333333333333,0.05,0.0,0.0833333333333333,0.916666666666667,0.7666666666666658,0.0,0.0,0.18333333333333302,0.1,0.15,0.46666666666666706,0.0666666666666667,0.0333333333333333,0.0166666666666667,0.0666666666666667,0.0333333333333333,0.0
141,0.0,0.0,0.05,0.0,0.0,0.1,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0666666666666667,0.3666666666666671,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0666666666666667,0.05,0.0166666666666667,0.133333333333333,0.0,0.1,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0833333333333333,0.28333333333333305,0.166666666666667,0.05,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0666666666666667,0.0,0.18333333333333302,0.4333333333333329,0.0166666666666667,0.166666666666667,0.0,0.0166666666666667,0.3833333333333329,0.15,0.0333333333333333,0.0333333333333333,0.0,0.0333333333333333,0.4333333333333329,0.0,0.0333333333333333,0.516666666666667,0.0,0.75,0.23333333333333303,0.0666666666666667,0.05,0.0666666666666667,0.0,0.266666666666667,0.0,0.0333333333333333
142,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0166666666666667,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.18333333333333302,0.3833333333333329,0.05,0.0,0.0,0.0,0.0,0.0,0.21666666666666698,0.0,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0,0.0,0.0,0.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0333333333333333,0.05,0.0166666666666667,0.15,0.0666666666666667,0.05,0.0,0.25,0.0333333333333333,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.33333333333333304,0.18333333333333302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666667,0.0166666666666667,0.3,0.1,0.266666666666667,0.05,0.0,0.0333333333333333,0.05,0.0,0.0166666666666667,0.05,0.0,0.0166666666666667,0.75,0.0,0.0,0.883333333333333,0.0,0.666666666666667,0.0,0.4166666666666671,0.116666666666667,0.3833333333333329,0.0,0.0,0.116666666666667,0.0166666666666667
143,0.0,0.05,0.0666666666666667,0.0,0.0333333333333333,0.55,0.0,0.0166666666666667,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.05,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0333333333333333,0.0166666666666667,0.0,0.0,0.1,0.0333333333333333,0.1,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.0,0.0333333333333333,0.0666666666666667,0.266666666666667,0.0,0.35,0.0166666666666667,0.05,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0166666666666667,0.0166666666666667,0.0666666666666667,0.0166666666666667,0.116666666666667,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333329,0.0,0.0,0.733333333333333,0.45,0.0166666666666667,0.25,0.0333333333333333,0.0333333333333333,0.0,0.0,0.25,0.0166666666666667,0.0333333333333333,0.15,0.0166666666666667,0.0166666666666667,0.966666666666667,0.5,0.0333333333333333,0.0,0.0166666666666667,0.2,0.0,0.616666666666667,0.05,0.116666666666667,0.0,0.0166666666666667,0.0833333333333333,0.0166666666666667
144,0.0,0.0,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0,0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.35,0.116666666666667,0.2,0.0166666666666667,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.23333333333333303,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0333333333333333,0.0,0.0833333333333333,0.0,0.0666666666666667,0.0166666666666667,0.0166666666666667,0.0,0.05,0.05,0.0166666666666667,0.666666666666667,0.0,0.0,0.0166666666666667,0.0833333333333333,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.45,0.0,0.1,0.1,0.0166666666666667,0.0,0.18333333333333302,0.0,0.0,0.133333333333333,0.0166666666666667,0.0,0.45,0.05,0.0166666666666667,0.716666666666667,0.0,0.666666666666667,0.0,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.0166666666666667,0.0,0.0,0.1
145,0.0,0.0,0.0,0.0,0.0166666666666667,0.166666666666667,0.0333333333333333,0.116666666666667,0.0166666666666667,0.0,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.166666666666667,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.3,0.23333333333333303,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.21666666666666698,0.0333333333333333,0.1,0.15,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.23333333333333303,0.133333333333333,0.133333333333333,0.0,0.0833333333333333,0.1,0.266666666666667,0.1,0.0666666666666667,0.05,0.266666666666667,0.0,0.733333333333333,0.3666666666666671,0.0333333333333333,0.0166666666666667,0.0333333333333333,0.0,0.15,0.0666666666666667,0.0333333333333333
146,0.0,0.0333333333333333,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0666666666666667,0.0333333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.1,0.0,0.116666666666667,0.05,0.0333333333333333,0.0166666666666667,0.0,0.683333333333333,0.6,0.3833333333333329,0.15,0.45,0.266666666666667,0.05,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0166666666666667,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0166666666666667,0.0333333333333333,0.15,0.0833333333333333,0.0333333333333333,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.633333333333333,0.3833333333333329,0.0,0.166666666666667,0.0,0.05,0.0,0.1,0.2,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.0,0.0833333333333333,0.45,0.733333333333333,0.0,0.0,0.23333333333333303,0.316666666666667,0.0166666666666667,0.2,0.0333333333333333,0.0666666666666667,0.0166666666666667,0.35,0.1,0.0666666666666667
147,0.0,0.0333333333333333,0.0166666666666667,0.0,0.05,0.166666666666667,0.1,0.0,0.166666666666667,0.0333333333333333,0.0,0.0166666666666667,0.0,0.0,0.0,0.0166666666666667,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.05,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333303,0.35,0.0166666666666667,0.0,0.4166666666666671,0.21666666666666698,0.266666666666667,0.133333333333333,0.23333333333333303,0.3,0.0666666666666667,0.0333333333333333,0.05,0.3833333333333329,0.0,0.05,0.0166666666666667,0.0166666666666667,0.05,0.0,0.616666666666666,0.0166666666666667,0.0,0.0,0.0,0.0833333333333333,0.15,0.0166666666666667,0.3833333333333329,0.0,0.0166666666666667,0.0,0.0,0.0166666666666667,0.15,0.0833333333333333,0.0,0.0,0.683333333333333,0.316666666666667,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0166666666666667,0.0,0.1,0.05,0.0166666666666667,0.0166666666666667,0.1,0.21666666666666698,0.0333333333333333,0.95,0.633333333333333,0.1,0.0166666666666667,0.05,0.316666666666667,0.05,0.18333333333333302,0.05,0.0833333333333333,0.0166666666666667,0.0,0.25,0.0
148,0.0,0.05,0.05,0.0333333333333333,0.0166666666666667,0.0666666666666667,0.833333333333333,0.45,0.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.266666666666667,0.23333333333333303,0.6,0.716666666666667,0.5,0.4333333333333329,0.0166666666666667,0.05,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.1,0.3666666666666671,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.21666666666666698,0.0,0.0,0.766666666666667,0.566666666666667,0.0,0.0333333333333333,0.0,0.0,0.0,0.05,0.4166666666666671,0.1,0.0,0.23333333333333303,0.0333333333333333,0.9,0.0666666666666667,0.833333333333333,0.0,0.0,0.566666666666667,0.166666666666667,0.4833333333333329,0.0166666666666667,0.0333333333333333,0.05,0.0,0.0166666666666667,0.18333333333333302,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.0333333333333333,0.05,0.0333333333333333,0.0166666666666667,0.0,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.2,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516666666666667,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0666666666666667,0.0,0.0166666666666667,0.0,0.15,0.05,0.0166666666666667,0.0833333333333333,0.0166666666666667,0.0666666666666667,0.46666666666666706,0.0166666666666667,0.0,0.133333333333333,0.0,0.0333333333333333,0.0,0.0666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0666666666666667,0.0166666666666667,0.23333333333333303,0.116666666666667,0.0666666666666667,0.0833333333333333,0.0,0.0,0.1,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.4833333333333329,0.0166666666666667,0.0166666666666667,0.833333333333333,0.0,0.75,0.0,0.166666666666667,0.0,0.18333333333333302,0.0166666666666667,0.0166666666666667,0.0666666666666667,0.0
150,0.0,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.0666666666666667,0.1,0.0166666666666667,0.0,0.0,0.0,0.05,0.0,0.116666666666667,0.0666666666666667,0.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516666666666667,0.0166666666666667,0.65,0.0333333333333333,0.0,0.266666666666667,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0166666666666667,0.05,0.0166666666666667,0.133333333333333,0.35,0.266666666666667,0.15,0.266666666666667,0.3,0.0,0.0,0.0,0.05,0.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0666666666666667,0.0,0.4,0.0166666666666667,0.15,0.05,0.0666666666666667,0.0,0.116666666666667,0.0,0.0,0.0833333333333333,0.0333333333333333,0.0,0.516666666666667,0.0,0.0,0.8,0.0,0.716666666666667,0.0,0.05,0.15,0.0,0.28333333333333305,0.0,0.0166666666666667,0.116666666666667
151,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0166666666666667,0.0333333333333333,0.05,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0666666666666667,0.4833333333333329,0.25,0.0,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0833333333333333,0.0166666666666667,0.28333333333333305,0.0333333333333333,0.1,0.0166666666666667,0.05,0.18333333333333302,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0833333333333333,0.116666666666667,0.0,0.28333333333333305,0.0666666666666667,0.133333333333333,0.116666666666667,0.266666666666667,0.05,0.0833333333333333,0.0,0.0166666666666667,0.166666666666667,0.05,0.0,0.46666666666666706,0.0,0.0166666666666667,0.75,0.0,0.7,0.0333333333333333,0.0333333333333333,0.18333333333333302,0.0,0.0666666666666667,0.0166666666666667,0.0,0.133333333333333
152,0.1,0.1,0.1,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0,0.0333333333333333,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0333333333333333,0.0166666666666667,0.0166666666666667,0.0,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.133333333333333,0.0,0.0,0.18333333333333302,0.166666666666667,0.0333333333333333,0.0,0.0,0.0166666666666667,0.0333333333333333,0.05,0.0166666666666667,0.0666666666666667,0.116666666666667,0.05,0.0166666666666667,0.0166666666666667,0.0333333333333333,0.0,0.0833333333333333,0.1,0.0,0.0,0.0166666666666667,0.0,0.0833333333333333,0.45,0.0,0.0166666666666667,0.0,0.0166666666666667,0.0,0.05,0.0,0.0666666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.05,0.0,0.0333333333333333,0.0,0.0,0.35,0.15,0.0,0.583333333333333,0.266666666666667,0.0833333333333333,0.0833333333333333,0.133333333333333,0.1,0.0166666666666667,0.0166666666666667,0.166666666666667,0.05,0.21666666666666698,0.15,0.0166666666666667,0.0,0.833333333333333,0.716666666666667,0.0333333333333333,0.0,0.23333333333333303,0.2,0.0333333333333333,0.3,0.0833333333333333,0.0333333333333333,0.05,0.0166666666666667,0.0166666666666667,0.1
